,id,conversation_id,author_id,created_at,text,entities,public_metrics,lang,sentiment,clean_text,hashtags,political,alignment
10,1493625804009447426,1493544154223329282,1223404718828945413,2022-02-15T16:38:36.000Z,"@Claudette966 Good morning.
Thanks for the #FBRParrty 
@ResisterDean","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}, {'start': 55, 'end': 68, 'username': 'ResisterDean', 'id': '1223404718828945413'}], 'hashtags': [{'start': 43, 'end': 53, 'tag': 'FBRParrty'}], 'annotations': [{'start': 44, 'end': 52, 'probability': 0.6941, 'type': 'Other', 'normalized_text': 'FBRParrty'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.7003,good morning thanks,['#fbrparrty'],-0.17930955151300002,-0.12557047892455392
11,1493621748658577415,1493544154223329282,1343265698248851457,2022-02-15T16:22:29.000Z,"@Claudette966 We are Stronger Together 💪Vote Blue 💙 for Kind, Just,Fair, and Decent leadership","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.7184,stronger together vote blue kind fair decent leadership,,-0.010166159493512784,-0.007303368980139584
12,1493607006539821061,1493544154223329282,1109896806010376194,2022-02-15T15:23:54.000Z,"@Claudette966 Hi Claudette &amp; Everyone 
Hope everyone has a terrific Tuesday 
#TrumpCrimeFamily https://t.co/uAkLJAhUw7","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/uAkLJAhUw7', 'expanded_url': 'https://twitter.com/PartyofCoup/status/1493607006539821061/photo/1', 'display_url': 'pic.twitter.com/uAkLJAhUw7', 'media_key': '3_1493606997379502081'}], 'hashtags': [{'start': 81, 'end': 98, 'tag': 'TrumpCrimeFamily'}], 'annotations': [{'start': 17, 'end': 25, 'probability': 0.7191, 'type': 'Person', 'normalized_text': 'Claudette'}, {'start': 82, 'end': 97, 'probability': 0.7267, 'type': 'Person', 'normalized_text': 'TrumpCrimeFamily'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.7184,hi claudette everyone hope everyone terrific tuesday,['#trumpcrimefamily'],0.38266746538211244,0.27490830713050957
13,1493595999692103688,1493544154223329282,1113235861192224769,2022-02-15T14:40:10.000Z,"@Claudette966 Good TacoTuesday, Claudette. Hope your day is positive, filled with lots of tacos. 
#GivingTuesday 
#TheRightToVoteIsFundamental","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'hashtags': [{'start': 98, 'end': 112, 'tag': 'GivingTuesday'}, {'start': 114, 'end': 142, 'tag': 'TheRightToVoteIsFundamental'}], 'annotations': [{'start': 32, 'end': 40, 'probability': 0.4688, 'type': 'Person', 'normalized_text': 'Claudette'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.8555,good tacotuesday claudette hope day positive fill lot taco,"['#givingtuesday', '#therighttovoteisfundamental']",0.01806284206749323,0.015452761388740457
14,1493593435332349957,1493544154223329282,1877122944,2022-02-15T14:29:59.000Z,@Claudette966 #StrongerTogether2022,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'hashtags': [{'start': 14, 'end': 35, 'tag': 'StrongerTogether2022'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,['#strongertogether2022'],0.0,0.0
15,1493593315597557765,1493544154223329282,742502593943900163,2022-02-15T14:29:30.000Z,"@Claudette966 Have a good Tuesday, everyone! ☀️ https://t.co/pIS672d0Lf","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/pIS672d0Lf', 'expanded_url': 'https://twitter.com/FullMetalFinch/status/1493593315597557765/photo/1', 'display_url': 'pic.twitter.com/pIS672d0Lf', 'media_key': '3_1493593309729767433'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.4926,good tuesday everyone,,-0.0915489350835464,-0.04509700542215496
16,1493593143534665732,1493544154223329282,2371064395,2022-02-15T14:28:49.000Z,@Claudette966 Follow @selectttt and Mingle with Breaking News. We Followback. Th,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}, {'start': 21, 'end': 31, 'username': 'selectttt', 'id': '2371064395'}], 'annotations': [{'start': 36, 'end': 41, 'probability': 0.5289, 'type': 'Other', 'normalized_text': 'Mingle'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.0,follow mingle breaking news followback th,,-0.08596849029512796,-0.0
17,1493587424408125442,1493544154223329282,16408207,2022-02-15T14:06:06.000Z,"@Claudette966 ⠀⠀╭╮╱▔▔▔▔▔╲╭╮HO
⠀⠀╰╱╭▅╮⠀╭▅╮╲╯LA!
⠀⠀⠀▏╰╱▔▇▔╲╯▕⠀┻━━
╱╲⠀▏⠀▏⠀┃⠀▕⠀▕⠀╱╲⠀
▏⠀╲╲⠀╲╰┻╯╱⠀╱╱⠀▕⠀
╲⠀⠀╲╲⠀▔▔▔⠀╱╱⠀⠀╱⠀
⠀╲⠀⠀▔▕╲▂╱▏▔⠀⠀╱⠀⠀
⠀⠀╲⠀⠀▕╱▔╲▏⠀⠀╱
☆.´ `. ☽¸.☆
(͡๏̯͡๏)(͡๏̯͡๏) https://t.co/YyDDROtrcC","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 173, 'end': 196, 'url': 'https://t.co/YyDDROtrcC', 'expanded_url': 'https://twitter.com/TeeBern/status/1493587424408125442/photo/1', 'display_url': 'pic.twitter.com/YyDDROtrcC', 'media_key': '16_1493587418896908291'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",und,0.0,ho la,,0.28473843598150883,0.0
18,1493585065544241158,1493544154223329282,314643200,2022-02-15T13:56:43.000Z,@Claudette966 🙋🏻‍♂️🙋🏻‍♂️👍👍🌊🌊🎉🎉🤪🤪,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",und,0.0,,,0.0,0.0
19,1493584674379214851,1493544154223329282,1203578429901291521,2022-02-15T13:55:10.000Z,@Claudette966 IFB 👉 @CIA242 🌷🌷🌷,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",und,0.0,ifb,,0.0,0.0
20,1493583518340829186,1493544154223329282,1121162100393381888,2022-02-15T13:50:34.000Z,@Claudette966 @ThePurpleBauer Vote Blue In Every Election https://t.co/lmavmFkW9c,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}, {'start': 14, 'end': 29, 'username': 'ThePurpleBauer', 'id': '1069256615386333184'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/lmavmFkW9c', 'expanded_url': 'https://twitter.com/Mickeyhomerun/status/1493583518340829186/photo/1', 'display_url': 'pic.twitter.com/lmavmFkW9c', 'media_key': '3_1493583506533859329'}, {'start': 58, 'end': 81, 'url': 'https://t.co/lmavmFkW9c', 'expanded_url': 'https://twitter.com/Mickeyhomerun/status/1493583518340829186/photo/1', 'display_url': 'pic.twitter.com/lmavmFkW9c', 'media_key': '3_1493583510006689793'}, {'start': 58, 'end': 81, 'url': 'https://t.co/lmavmFkW9c', 'expanded_url': 'https://twitter.com/Mickeyhomerun/status/1493583518340829186/photo/1', 'display_url': 'pic.twitter.com/lmavmFkW9c', 'media_key': '3_1493583513504731136'}, {'start': 58, 'end': 81, 'url': 'https://t.co/lmavmFkW9c', 'expanded_url': 'https://twitter.com/Mickeyhomerun/status/1493583518340829186/photo/1', 'display_url': 'pic.twitter.com/lmavmFkW9c', 'media_key': '3_1493583516025561093'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.0,vote blue every election,,-0.03843920120354318,-0.0
21,1493580529865834498,1493544154223329282,1097612833464991744,2022-02-15T13:38:42.000Z,@Claudette966 Good morning 🥶🥶🥶☀️☕️☕️☕️ https://t.co/JXHWlHIJCN,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/JXHWlHIJCN', 'expanded_url': 'https://twitter.com/BobbyBadalamen1/status/1493580529865834498/photo/1', 'display_url': 'pic.twitter.com/JXHWlHIJCN', 'media_key': '3_1493580526371938309'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.4404,good morning,,-0.10237755008547952,-0.045087073057645186
22,1493578077259055113,1493544154223329282,1166103251974066176,2022-02-15T13:28:57.000Z,"@Claudette966 @fmtriv 
#follo4follo https://t.co/JTZLWLcyZm","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}, {'start': 14, 'end': 21, 'username': 'fmtriv', 'id': '1166103251974066176'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/JTZLWLcyZm', 'expanded_url': 'https://twitter.com/fmtriv/status/1493578077259055113/photo/1', 'display_url': 'pic.twitter.com/JTZLWLcyZm', 'media_key': '16_1493578071735164931'}], 'hashtags': [{'start': 23, 'end': 35, 'tag': 'follo4follo'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,['#follo4follo'],0.0,0.0
23,1493574155635027968,1493544154223329282,1220056834515578882,2022-02-15T13:13:22.000Z,@Claudette966 Good morning Claudette 🌹 https://t.co/7RFd1AgPE5,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/7RFd1AgPE5', 'expanded_url': 'https://twitter.com/Gemini21BLM/status/1493574155635027968/photo/1', 'display_url': 'pic.twitter.com/7RFd1AgPE5', 'media_key': '3_1493574153160568834'}], 'annotations': [{'start': 27, 'end': 35, 'probability': 0.5308, 'type': 'Person', 'normalized_text': 'Claudette'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'impression_count': 0}",en,0.4404,good morning claudette,,-0.10237755008547952,-0.045087073057645186
24,1493568813077512195,1493544154223329282,1069256615386333184,2022-02-15T12:52:08.000Z,@Claudette966 https://t.co/pQoFNRbsqy,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/pQoFNRbsqy', 'expanded_url': 'https://twitter.com/ThePurpleBauer/status/1493568813077512195/photo/1', 'display_url': 'pic.twitter.com/pQoFNRbsqy', 'media_key': '3_1493568809529229321'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
25,1493568610102558726,1493544154223329282,1407164853408735234,2022-02-15T12:51:20.000Z,@Claudette966 https://t.co/S7lno8LwSa,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/S7lno8LwSa', 'expanded_url': 'https://twitter.com/_Woooowwww_/status/1493568610102558726/photo/1', 'display_url': 'pic.twitter.com/S7lno8LwSa', 'media_key': '16_1493568597033201673'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
26,1493567619873619972,1493544154223329282,733177170,2022-02-15T12:47:24.000Z,@Claudette966 Thank you Claudette.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'annotations': [{'start': 24, 'end': 32, 'probability': 0.6443, 'type': 'Person', 'normalized_text': 'Claudette'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.3612,thank claudette,,-0.10215684982263615,-0.03689905415593618
27,1493564276350537735,1493544154223329282,701600452,2022-02-15T12:34:07.000Z,"@Claudette966 @elzey_t Happy Tuesday Claudette…I follow back #Resisters #StrongerTogether 
🙋‍♀️🌹🙋‍♀️ https://t.co/MAozvwwaj8","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}, {'start': 14, 'end': 22, 'username': 'elzey_t', 'id': '804677905150316545'}], 'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/MAozvwwaj8', 'expanded_url': 'https://twitter.com/sherrig108/status/1493564276350537735/photo/1', 'display_url': 'pic.twitter.com/MAozvwwaj8', 'media_key': '16_1493564270663110662'}], 'hashtags': [{'start': 61, 'end': 71, 'tag': 'Resisters'}, {'start': 72, 'end': 89, 'tag': 'StrongerTogether'}], 'annotations': [{'start': 37, 'end': 45, 'probability': 0.5434, 'type': 'Other', 'normalized_text': 'Claudette'}]}","{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.5719,happy tuesday claudette follow back,"['#resisters', '#strongertogether']",-0.3368232035866909,-0.1926291901312285
28,1493563678851014658,1493544154223329282,1218006198735208453,2022-02-15T12:31:44.000Z,"@Claudette966 Good morning Claudette and Happy Tuesday
I FOLLOW BACK REAL RESISTERS &amp; DEMS
#StrongerTogether #SaveDemocracy

I'm really sick of TFG's fake indignation about Hillary and about Fox pushing that and the Russian propaganda.
#GOPBetrayedAmerica  

#IStandWithJoeBiden #VoteBlue","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'hashtags': [{'start': 95, 'end': 112, 'tag': 'StrongerTogether'}, {'start': 113, 'end': 127, 'tag': 'SaveDemocracy'}, {'start': 240, 'end': 259, 'tag': 'GOPBetrayedAmerica'}, {'start': 263, 'end': 282, 'tag': 'IStandWithJoeBiden'}, {'start': 283, 'end': 292, 'tag': 'VoteBlue'}], 'annotations': [{'start': 27, 'end': 35, 'probability': 0.8262, 'type': 'Person', 'normalized_text': 'Claudette'}, {'start': 90, 'end': 93, 'probability': 0.4553, 'type': 'Organization', 'normalized_text': 'DEMS'}, {'start': 177, 'end': 183, 'probability': 0.8851, 'type': 'Person', 'normalized_text': 'Hillary'}, {'start': 195, 'end': 197, 'probability': 0.824, 'type': 'Person', 'normalized_text': 'Fox'}, {'start': 241, 'end': 258, 'probability': 0.521, 'type': 'Person', 'normalized_text': 'GOPBetrayedAmerica'}, {'start': 264, 'end': 281, 'probability': 0.5244, 'type': 'Person', 'normalized_text': 'IStandWithJoeBiden'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.6697,good morning claudette happy tuesday follow back real resisters dems really sick tfg fake indignation hillary fox push russian propaganda,"['#strongertogether', '#savedemocracy', '#gopbetrayedamerica', '#istandwithjoebiden', '#voteblue']",-0.009699012375782405,0.006495428588061476
29,1493563299199344642,1493544154223329282,827846045493125120,2022-02-15T12:30:14.000Z,"@Claudette966 💙➡️🔙💙
good morning ☀️ https://t.co/jLJLRjwWQb","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/jLJLRjwWQb', 'expanded_url': 'https://twitter.com/oclocal_ami/status/1493563299199344642/photo/1', 'display_url': 'pic.twitter.com/jLJLRjwWQb', 'media_key': '3_1493563293503569929'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.4404,good morning,,-0.10237755008547952,-0.045087073057645186
30,1493562667289751553,1493544154223329282,18189278,2022-02-15T12:27:43.000Z,@Claudette966 #VotingRightsMatter,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'hashtags': [{'start': 14, 'end': 33, 'tag': 'VotingRightsMatter'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,['#votingrightsmatter'],-0.3257782235340946,-0.0
31,1493558467562336256,1493544154223329282,487634550,2022-02-15T12:11:02.000Z,"@Claudette966 Good Morning 🌻
Happy Tuesday 👍","{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.765,good morning happy tuesday,,-0.08249880560988145,-0.0631115862915593
32,1493556882904125441,1493544154223329282,1358152121556873217,2022-02-15T12:04:44.000Z,@Claudette966 https://t.co/bBJhwcCfHd,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/bBJhwcCfHd', 'expanded_url': 'https://twitter.com/WallStreetQuee2/status/1493556882904125441/photo/1', 'display_url': 'pic.twitter.com/bBJhwcCfHd', 'media_key': '3_1493556880987373569'}]}","{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
33,1493556305931476993,1493544154223329282,112045727,2022-02-15T12:02:26.000Z,@Claudette966 Good morning 🌹 https://t.co/DuPDt8zecH,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/DuPDt8zecH', 'expanded_url': 'https://twitter.com/cbjkc5/status/1493556305931476993/photo/1', 'display_url': 'pic.twitter.com/DuPDt8zecH', 'media_key': '16_1493556300000681987'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.4404,good morning,,-0.10237755008547952,-0.045087073057645186
34,1493555779068211203,1493544154223329282,804677905150316545,2022-02-15T12:00:21.000Z,@Claudette966 https://t.co/aaRiKqeli4,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Claudette966', 'id': '1327979547883696129'}], 'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/aaRiKqeli4', 'expanded_url': 'https://twitter.com/elzey_t/status/1493555779068211203/photo/1', 'display_url': 'pic.twitter.com/aaRiKqeli4', 'media_key': '3_1493555773569445896'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
