,id,conversation_id,author_id,created_at,text,entities,public_metrics,lang,sentiment,clean_text,hashtags,political,alignment
10,1603268511207493640,1603268128498130945,1594144513848639489,2022-12-15T05:59:35.000Z,@BuenoForMiami 100 billion already went to Ukraine while they posted a tiktok of someone dancing. They want war because everyone gets paid at the end,"{'mentions': [{'start': 0, 'end': 14, 'username': 'BuenoForMiami', 'id': '829443865065185281'}], 'annotations': [{'start': 43, 'end': 49, 'probability': 0.9687, 'type': 'Place', 'normalized_text': 'Ukraine'}, {'start': 71, 'end': 76, 'probability': 0.951, 'type': 'Other', 'normalized_text': 'tiktok'}]}","{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,-0.5574,100 billion already go ukraine post tiktok someone dance want war everyone get pay end,,-0.02512841800008847,0.014006580193249313
11,1603386545947365376,1603248767624429569,2935479828,2022-12-15T13:48:36.000Z,"@Jerusalem_Post Wrong! The Democrats are the main source of Jew-hatred in the U.S. Republicans do not generate or actively engage in these acts. In most cases, the fringe element is also Lefty reactionaries espousing Marxist thoughts. Are the scumbag editors running out of new material?","{'annotations': [{'start': 27, 'end': 35, 'probability': 0.6887, 'type': 'Organization', 'normalized_text': 'Democrats'}, {'start': 78, 'end': 81, 'probability': 0.9353, 'type': 'Place', 'normalized_text': 'U.S.'}, {'start': 217, 'end': 223, 'probability': 0.4894, 'type': 'Organization', 'normalized_text': 'Marxist'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.7994,wrong democrats main source jew hatred republicans generate actively engage act case fringe element also lefty reactionary espouse marxist thought scumbag editor run new material,,-0.02499626265357537,0.01998201236526815
12,1603266192449441792,1603248767624429569,1591557572623998983,2022-12-15T05:50:22.000Z,@Jerusalem_Post Wow. I don't like hate of any kind. Including religious hate.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.9019,wow like hate kind including religious hate,,-0.02969354454657715,-0.026780607826557935
13,1603263348354809856,1603248767624429569,214618096,2022-12-15T05:39:04.000Z,"@Jerusalem_Post The Democrats are the biggest supporters of Hezbolla, they gave millions of dollars to Iran and probably to you too to make that survey…","{'annotations': [{'start': 20, 'end': 28, 'probability': 0.82, 'type': 'Organization', 'normalized_text': 'Democrats'}, {'start': 60, 'end': 67, 'probability': 0.6755, 'type': 'Person', 'normalized_text': 'Hezbolla'}, {'start': 103, 'end': 106, 'probability': 0.9394, 'type': 'Place', 'normalized_text': 'Iran'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.4404,democrats big supporter hezbolla give million dollar iran probably make survey,,-0.12970338910853596,-0.05712137256339924
14,1603259188947300352,1603248767624429569,18654638,2022-12-15T05:22:32.000Z,@Jerusalem_Post Maybe because they are a big part of the problem,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.4019,maybe big part problem,,-0.04131026564651729,0.0166025957633353
15,1603257345760407553,1603248767624429569,855676126097620992,2022-12-15T05:15:12.000Z,@Jerusalem_Post @Ilhan @RashidaTlaib right now: https://t.co/k1HGhKO79n,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/k1HGhKO79n', 'expanded_url': 'https://twitter.com/Nu_Ny0/status/1603257345760407553/photo/1', 'display_url': 'pic.twitter.com/k1HGhKO79n', 'media_key': '16_1603257335366881280'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}, {'start': 16, 'end': 22, 'username': 'Ilhan', 'id': '1082334352711790593'}, {'start': 23, 'end': 36, 'username': 'RashidaTlaib', 'id': '435331179'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,right,,-0.005478467928191238,-0.0
16,1603255963812646912,1603248767624429569,77913562,2022-12-15T05:09:43.000Z,@Jerusalem_Post Um Abraham Accords ! Hello who buys into this craziness? What the poll have 8 Dems and one independent one right wing Republican ? Stop it Psst most people in USA aren’t either party. Wrap that around your propaganda.,"{'annotations': [{'start': 19, 'end': 33, 'probability': 0.6728, 'type': 'Person', 'normalized_text': 'Abraham Accords'}, {'start': 134, 'end': 143, 'probability': 0.618, 'type': 'Organization', 'normalized_text': 'Republican'}, {'start': 175, 'end': 177, 'probability': 0.9778, 'type': 'Place', 'normalized_text': 'USA'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.6312,um abraham accords hello buy craziness poll dems one independent one right wing republican stop psst people usa either party wrap around propaganda,,-0.026039960900749528,0.0164364233205531
17,1603253892149493760,1603248767624429569,1218560108365516800,2022-12-15T05:01:29.000Z,@Jerusalem_Post The Jewish Democrats have stimulated antisémitism by supporting anti Israel Democrat  people. So they are traitors as Trump put it.,"{'annotations': [{'start': 134, 'end': 138, 'probability': 0.94, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.3612,jewish democrats stimulate antisémitism support anti israel democrat people traitor trump put,,-0.08851937640596987,-0.031973198757836316
18,1603252490161430528,1603248767624429569,1590058474037071872,2022-12-15T04:55:55.000Z,"@Jerusalem_Post Republicans are more likely to be prejudiced against Jews, just say it that way...","{'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.4404,republicans likely prejudiced jews say way,,-0.013810747486303492,0.006082253192968058
19,1603251768590159873,1603248767624429569,1591295690772209665,2022-12-15T04:53:03.000Z,@Jerusalem_Post JPost is a far left rag.,"{'annotations': [{'start': 16, 'end': 20, 'probability': 0.6759, 'type': 'Other', 'normalized_text': 'JPost'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,jpost far leave rag,,-0.08027771148506781,-0.0
20,1603249873720987648,1603248767624429569,428705319,2022-12-15T04:45:31.000Z,@Jerusalem_Post That’s because the Democrats are all about pitting one race or ethnic group against the others in order to maintain their power. It’s the way they are and why they have to imagine or create it when they can’t find it,"{'annotations': [{'start': 35, 'end': 43, 'probability': 0.8575, 'type': 'Organization', 'normalized_text': 'Democrats'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.2732,democrats pit one race ethnic group others order maintain power way imagine create find,,-0.0853952002902927,-0.023329968719307963
21,1603249438201454592,1603248767624429569,1548786327210131458,2022-12-15T04:43:47.000Z,@Jerusalem_Post The democrats enable antisemitism.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.0,democrat enable antisemitism,,-0.1231117748389467,-0.0
22,1603249416974249984,1603248767624429569,71896231,2022-12-15T04:43:42.000Z,@Jerusalem_Post ✨👇🏼U make me belive👇🏼✨https://t.co/D6Vbr4LYAD,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/D6Vbr4LYAD', 'expanded_url': 'https://twitter.com/Jophmann/status/1247017365990227968?t=ofcOTLQfZY1sIauCh6vB4Q&s=19', 'display_url': 'twitter.com/Jophmann/statu…'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Jerusalem_Post', 'id': '19489239'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,make belive,,0.222918718249537,0.0
23,1606315712665964544,1603238921458094082,764533945618862082,2022-12-23T15:48:04.000Z,"@NoSpinNews Too many Judas Republicans, making their voters dismayed with their party.  Especially in the Senate.","{'annotations': [{'start': 21, 'end': 37, 'probability': 0.7928, 'type': 'Person', 'normalized_text': 'Judas Republicans'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 5}",en,-0.0516,many judas republicans make voter dismay party especially senate,,0.021211388660675033,-0.0010945076548908317
24,1604900359558033408,1603238921458094082,1599302245694451718,2022-12-19T18:03:57.000Z,"@NoSpinNews My second book/ https://t.co/TkgLDq1s1g.
Have to write a third book because the treason is much worse than I first thought, there were more imposters going much further than I could have ever believed. The more I research the worse it all gets.   https://t.co/ifPUJPjdlb","{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}], 'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/TkgLDq1s1g', 'expanded_url': 'https://drive.google.com/.../1POEh22kCkiYda8G1n9P9l.../view', 'display_url': 'drive.google.com/.../1POEh22kCk…', 'status': 200, 'title': 'Personal Cloud Storage & File Sharing Platform - Google', 'description': 'Learn about Google Drive’s file sharing platform that provides a personal, secure cloud storage option to share content with other users.', 'unwound_url': 'https://www.google.com/drive/'}, {'start': 259, 'end': 282, 'url': 'https://t.co/ifPUJPjdlb', 'expanded_url': 'https://www.bitchute.com/video/TQXls5ZOxBsT/', 'display_url': 'bitchute.com/video/TQXls5ZO…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1612107828919152640/qFaCmDLT?format=jpg&name=orig', 'width': 640, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1612107828919152640/qFaCmDLT?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'BIDEN HALF CENTURY', 'description': 'You must always be willing to truly consider evidence, that may contradict your beliefs, and admit the possibility, that you may have been wrong, Intelligence isn’t knowing everything, it’s the ability to challenge everything you know. Now many peop…', 'unwound_url': 'https://www.bitchute.com/video/TQXls5ZOxBsT/'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 2}",en,-0.8442,second book write third book treason much bad first thought imposter go much could ever believe research bad get,,-0.014463897125355344,0.01221042195322498
25,1604345734869839872,1603238921458094082,1589736980853579776,2022-12-18T05:20:05.000Z,@NoSpinNews @BillOReilly Why did the Democrat base bend over for the Peoples Church in San Fran? Why did the 900 plus liberals kill themselves? Brainwashed cult members all the same.,"{'annotations': [{'start': 69, 'end': 75, 'probability': 0.4817, 'type': 'Place', 'normalized_text': 'Peoples'}, {'start': 87, 'end': 94, 'probability': 0.9727, 'type': 'Place', 'normalized_text': 'San Fran'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 7}",en,-0.7236,democrat base bend peoples church san fran 900 plus liberal kill brainwashed cult member,,-0.06859029773444432,0.04963193944064391
26,1603599858077765632,1603238921458094082,776955481810202624,2022-12-16T03:56:14.000Z,@NoSpinNews @BillOReilly Many reasons.  D ballot harvesting.  Bad candidates.  Trump fatigue.  Voter ignorance.,"{'annotations': [{'start': 79, 'end': 83, 'probability': 0.9617, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'impression_count': 15}",en,-0.7906,many reason ballot harvest bad candidate trump fatigue voter ignorance,,0.0323422039001634,-0.025569746403469186
27,1603546617738584066,1603238921458094082,1588396310142636032,2022-12-16T00:24:40.000Z,@NoSpinNews Many fooled by constant rhetoric .,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 310}",en,-0.3818,many fool constant rhetoric,,-0.12072343962075276,0.0460922092472034
28,1603456467125866510,1603238921458094082,784935327337021440,2022-12-15T18:26:27.000Z,@NoSpinNews Because these heartless bastards wanted to take away benefits we have earned. https://t.co/RiRGUMSdQU,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/RiRGUMSdQU', 'expanded_url': 'https://twitter.com/makeitwrite1128/status/1603456467125866510/photo/1', 'display_url': 'pic.twitter.com/RiRGUMSdQU', 'media_key': '3_1603456121905287171'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'impression_count': 13}",en,-0.6808,heartless bastard want take away benefit earn,,-0.10673910292427942,0.07266798127084942
29,1603395492741668864,1603238921458094082,1518603288320565249,2022-12-15T14:24:09.000Z,"@NoSpinNews @BillOReilly I dunno its sorta barrassing bein a Trumplican! Leo Ima tellin u true. Look, we can’t splain who stole 7 million votes? Why we pushin the lection lie? VP Pence &amp; Justice Barr call BS! Kelly Conway too! OMG have you read her book? Deez be OUR peeps! Very confusing! I mean WTF GOP?","{'annotations': [{'start': 73, 'end': 75, 'probability': 0.4871, 'type': 'Other', 'normalized_text': 'Leo'}, {'start': 199, 'end': 202, 'probability': 0.3812, 'type': 'Person', 'normalized_text': 'Barr'}, {'start': 213, 'end': 224, 'probability': 0.9161, 'type': 'Person', 'normalized_text': 'Kelly Conway'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.6017,dunno sorta barrassing bein trumplican leo ima tellin true look splain stole million vote pushin lection lie vp pence justice barr call bs kelly conway omg read book deez peep confuse mean wtf gop,,-0.017004650141522425,0.010231697990154043
30,1603389015616815104,1603238921458094082,361689741,2022-12-15T13:58:25.000Z,@NoSpinNews @BillOReilly BECAUSE THEY CHEATED 🔈,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.5106,cheated,,0.20016635783708342,-0.10220494231161481
31,1603369353730203648,1603238921458094082,1519097849614643202,2022-12-15T12:40:17.000Z,"@NoSpinNews @BillOReilly Abortion played a big role for women. I also believe the mail-in ballot process is fraught with corruption. Lastly, R we’re running poor candidates in some races, and there is party in-fighting occurring due to Trump control. Rhinos we’re against Trump candidates.","{'annotations': [{'start': 236, 'end': 240, 'probability': 0.9197, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 272, 'end': 276, 'probability': 0.8978, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.25,abortion play big role woman also believe mail ballot process fraught corruption lastly run poor candidate race party fight occur due trump control rhinos trump candidate,,0.007138231488450869,0.0017845578721127173
32,1603360976207765506,1603238921458094082,1594672443309887491,2022-12-15T12:07:00.000Z,@NoSpinNews @BillOReilly Please don’t put it on Twitter if I have to sign up to watch something,"{'annotations': [{'start': 48, 'end': 54, 'probability': 0.9334, 'type': 'Other', 'normalized_text': 'Twitter'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.3182,please put twitter sign watch something,,-0.019227378898769517,-0.00611815196558846
33,1603359242668367872,1603238921458094082,22323787,2022-12-15T12:00:07.000Z,"@NoSpinNews @BillOReilly Because 48% of the people in the country are indoctrinated, clueless political sheep. Lenin referred to them as “useful idiots.”","{'annotations': [{'start': 111, 'end': 115, 'probability': 0.9606, 'type': 'Person', 'normalized_text': 'Lenin'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.4404,48 people country indoctrinate clueless political sheep lenin refer useful idiot,,-0.20255414864410828,0.08920484706286529
34,1603358491086704640,1603238921458094082,1518713239319629824,2022-12-15T11:57:07.000Z,@NoSpinNews @BillOReilly Because our election process is a complete joke in the United States of America.,"{'annotations': [{'start': 80, 'end': 103, 'probability': 0.6928, 'type': 'Place', 'normalized_text': 'United States of America'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.6124,election process complete joke united states america,,0.01681026483473476,0.010294606184791567
35,1603356962741256195,1603238921458094082,1597733807532216320,2022-12-15T11:51:03.000Z,@NoSpinNews @BillOReilly Like my pap says the republican party can screw up a one car funeral,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.3182,like pap say republican party screw one car funeral,,0.004156039206682517,0.0013224516755663768
36,1603348701413416960,1603238921458094082,2212563086,2022-12-15T11:18:13.000Z,@NoSpinNews @BillOReilly Ask Mitch McConnel.,"{'annotations': [{'start': 29, 'end': 42, 'probability': 0.9781, 'type': 'Person', 'normalized_text': 'Mitch McConnel'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.0,ask mitch mcconnel,,0.06663332630000261,0.0
37,1603324794211946498,1603238921458094082,1590575772602966016,2022-12-15T09:43:13.000Z,"@NoSpinNews @BillOReilly Easy, they actually think democrats care about them even though democrats make their lives more difficult and make the rich richer.","{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.8836,easy actually think democrat care even though democrat make life difficult make rich rich,,-0.04397063387766458,-0.03885245209430443
38,1603320668912848896,1603238921458094082,1587036113151082498,2022-12-15T09:26:50.000Z,@NoSpinNews @BillOReilly You can't fix STUPID,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.5136,fix stupid,,-0.02434692305524925,-0.012504579681176013
39,1603314332166668290,1603238921458094082,1519045267567394817,2022-12-15T09:01:39.000Z,@NoSpinNews @BillOReilly The dumbing down of America.,"{'annotations': [{'start': 45, 'end': 51, 'probability': 0.9474, 'type': 'Place', 'normalized_text': 'America'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.128,dumbing america,,0.22554506083617729,-0.02886976778703069
40,1603300317067677697,1603238921458094082,1058643006704758784,2022-12-15T08:05:58.000Z,"@NoSpinNews @BillOReilly Real simple the country is turned into idiocy I meet thousands of people, 10% of them can hold a conversation the other 90% are dumb mouth breathers.","{'mentions': [{'start': 0, 'end': 11, 'username': 'NoSpinNews', 'id': '895411770105491457'}, {'start': 12, 'end': 24, 'username': 'BillOReilly', 'id': '23970102'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.5106,real simple country turn idiocy meet thousand people 10 hold conversation 90 dumb mouth breather,,-0.0056160745895703496,0.0028675676854346206
