,id,conversation_id,author_id,created_at,text,entities,public_metrics,lang,sentiment,clean_text,hashtags,political,alignment
10,1537016683256115200,1536877826556760065,219884164,2022-06-15T10:18:28.000Z,@liberte_ny @angie_keathly Arrest this man!!!,"{'mentions': [{'start': 0, 'end': 11, 'username': 'liberte_ny', 'id': '1225971763437330434'}, {'start': 12, 'end': 26, 'username': 'angie_keathly', 'id': '1169016223755096065'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.5067,arrest man,,-0.00827949062555933,0.004195217899970913
11,1536992334545666048,1536877826556760065,1027574161865170945,2022-06-15T08:41:43.000Z,@liberte_ny https://t.co/XEVEfcppK8,"{'mentions': [{'start': 0, 'end': 11, 'username': 'liberte_ny', 'id': '1225971763437330434'}], 'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/XEVEfcppK8', 'expanded_url': 'https://twitter.com/Alberto43429006/status/1536992334545666048/photo/1', 'display_url': 'pic.twitter.com/XEVEfcppK8', 'media_key': '3_1536992333245435904'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
12,1536914921581076483,1536877826556760065,2277896733,2022-06-15T03:34:06.000Z,@liberte_ny @CL2Empower Traitor!,"{'mentions': [{'start': 0, 'end': 11, 'username': 'liberte_ny', 'id': '1225971763437330434'}, {'start': 12, 'end': 23, 'username': 'CL2Empower', 'id': '1210213363'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.0,traitor,,0.32169442478789345,0.0
13,1537058930261733376,1536822390155628546,1516628989619716112,2022-06-15T13:06:20.000Z,@Outkick @ClayTravis “Questioning???”  Democrats are a joke,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.4098,questioning democrats joke,,-0.15663053741656321,-0.0641871942333076
14,1537058560433131522,1536822390155628546,196841313,2022-06-15T13:04:52.000Z,@Outkick @ClayTravis This is both good and bad.  Their plan is to replace him with a sock of their choosing.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.1531,good bad plan replace sock choose,,-0.11839728234026399,0.018126623926294418
15,1537037225656983552,1536822390155628546,1329274701605195776,2022-06-15T11:40:06.000Z,@Outkick @ClayTravis It is hard to say a house is not on fire as you sit there sipping tea and all four walls around you are on,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.162,hard say house fire sit sip tea four wall around,,0.037289332664419104,0.006040871891635895
16,1536851847079776257,1536822390155628546,1420183832121257990,2022-06-14T23:23:28.000Z,@Outkick @ClayTravis Would be interesting to see the dnc talking points to set the main stream dnc staffers/media approved questions,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.6705,would interest see dnc talk point set main stream dnc staffer medium approve question,,-0.09901463286384135,-0.06638931133520562
17,1536846842343964672,1536822390155628546,1196437052763656192,2022-06-14T23:03:35.000Z,@Outkick @ClayTravis He’s not for for office now !!,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,office,,0.04754916324457783,0.0
18,1536845340430721026,1536822390155628546,227725341,2022-06-14T22:57:37.000Z,"@Outkick @ClayTravis He's not ""retiring"" until the midterm massacre.","{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,retire midterm massacre,,0.021732439494872524,0.0
19,1536826697349210114,1536822390155628546,256719891,2022-06-14T21:43:32.000Z,@Outkick @ClayTravis Hard to not at least question that for either side,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.1027,hard least question either side,,0.011635951374999417,-0.0011950122062124402
20,1536825324050292737,1536822390155628546,12653442,2022-06-14T21:38:04.000Z,"@Outkick @ClayTravis There’s no “questioning” — decision made long ago, Michelle 2024","{'annotations': [{'start': 72, 'end': 79, 'probability': 0.517, 'type': 'Person', 'normalized_text': 'Michelle'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.296,question decision make long ago michelle 2024,,-0.09849549856033321,0.02915466757385863
21,1536824780963332098,1536822390155628546,4306644433,2022-06-14T21:35:55.000Z,@Outkick @ClayTravis As if that matters...These goons are pre-selected...YOU have NO choice...,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.4466,matter goon pre select choice,,-0.1324310260488793,0.059143696233429494
22,1536824196386406400,1536822390155628546,3092828530,2022-06-14T21:33:35.000Z,@Outkick @ClayTravis He isnt running again. He isnt fit to be in office the next 2 years. Zero chance he runs in 2024 if he makes it that long,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.0284,isnt run isnt fit office next year zero chance run 2024 make long,,-0.013080246809221839,0.00037147900938190023
23,1536823837765079041,1536822390155628546,1270322559091949573,2022-06-14T21:32:10.000Z,"@Outkick @ClayTravis 😂😂 They just are looking at bad polling...so instead of fighting for their supposed “friend”, they’re turning their back on him.

Must make all the little people out there confident that the “good guys” (Dems) are fighting for them","{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.6486,look bad poll instead fight suppose friend turn back must make little people confident good guy dems fight,,0.03131127721943319,-0.02030849440452437
24,1536823668432482304,1536822390155628546,2703181339,2022-06-14T21:31:30.000Z,@Outkick @ClayTravis He’s not fit for office now.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.2755,fit office,,0.008665587204807753,-0.002387369274924536
25,1536822804083101702,1536822390155628546,443301423,2022-06-14T21:28:03.000Z,@Outkick @ClayTravis He doesn’t even have the stamina now.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'Outkick', 'id': '334920737'}, {'start': 9, 'end': 20, 'username': 'ClayTravis', 'id': '50772918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.296,even stamina,,-0.12081996870650649,-0.03576271073712592
26,1537029738648190976,1536779636381728773,3260019901,2022-06-15T11:10:20.000Z,"@ToutSuiteSinner @RuadhMairi We’ve seen this movie before. They say they’re on board. Then they move the goalposts, causing more delay. When it finally comes to a vote, they vote no.","{'mentions': [{'start': 0, 'end': 16, 'username': 'ToutSuiteSinner', 'id': '1259279420780613632'}, {'start': 17, 'end': 28, 'username': 'RuadhMairi', 'id': '1312012877209858050'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.5849,see movie say board move goalpost cause delay finally come vote vote,,0.011949096872849885,-0.006989026760929898
27,1536787991884025856,1536779636381728773,1312012877209858050,2022-06-14T19:09:44.000Z,@ToutSuiteSinner @InvestigatorCps Cynicism has nothing to do with it.  I'm with you; it's called reality.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'ToutSuiteSinner', 'id': '1259279420780613632'}, {'start': 17, 'end': 33, 'username': 'InvestigatorCps', 'id': '73973309'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,-0.4019,cynicism nothing call reality,,0.1476530126338192,-0.05934174577753193
28,1536787803400310784,1536779636381728773,73973309,2022-06-14T19:08:59.000Z,@ToutSuiteSinner I agree - all about the midterms.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'ToutSuiteSinner', 'id': '1259279420780613632'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'impression_count': 0}",en,0.3612,agree midterm,,-0.0923208918093469,-0.0333463061215361
29,1536780444066189312,1536779636381728773,15067424,2022-06-14T18:39:44.000Z,@ToutSuiteSinner Especially since it's an essentially toothless bill.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'ToutSuiteSinner', 'id': '1259279420780613632'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.34,especially since essentially toothless bill,,0.022065833207483714,-0.007502383290544463
30,1536922749855272960,1536746289261490176,1349272708564070401,2022-06-15T04:05:12.000Z,@tippingpointoan @andreakayeshow @OANN Fake news,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 32, 'username': 'andreakayeshow', 'id': '501060187'}, {'start': 33, 'end': 38, 'username': 'OANN', 'id': '1209936918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.4767,fake news,,0.07868011275148919,-0.0375068097486349
31,1536795648271458304,1536746289261490176,1526781676298305536,2022-06-14T19:40:09.000Z,@tippingpointoan @andreakayeshow @OANN Put it on a commuter highway billboard or people will never know about all this fraud.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 32, 'username': 'andreakayeshow', 'id': '501060187'}, {'start': 33, 'end': 38, 'username': 'OANN', 'id': '1209936918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.6705,put commuter highway billboard people never know fraud,,-0.058650344117464566,0.03932505573075999
32,1536787579772731393,1536746289261490176,28609502,2022-06-14T19:08:05.000Z,@tippingpointoan @OANN @andreakayeshow https://t.co/1u1BQPYbRD,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 22, 'username': 'OANN', 'id': '1209936918'}, {'start': 23, 'end': 38, 'username': 'andreakayeshow', 'id': '501060187'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/1u1BQPYbRD', 'expanded_url': 'https://twitter.com/ike1__/status/1536787579772731393/photo/1', 'display_url': 'pic.twitter.com/1u1BQPYbRD', 'media_key': '3_1536787576954179587'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
33,1536768941447647233,1536746289261490176,1454169539621621768,2022-06-14T17:54:02.000Z,@tippingpointoan @andreakayeshow @OANN Imagine that,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 32, 'username': 'andreakayeshow', 'id': '501060187'}, {'start': 33, 'end': 38, 'username': 'OANN', 'id': '1209936918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,imagine,,-0.0625985808542775,-0.0
34,1536757332389994497,1536746289261490176,388096404,2022-06-14T17:07:54.000Z,@tippingpointoan @andreakayeshow @OANN Now do the conservative ones…….I’ll wait.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 32, 'username': 'andreakayeshow', 'id': '501060187'}, {'start': 33, 'end': 38, 'username': 'OANN', 'id': '1209936918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,conservative one wait,,0.07673161042320607,0.0
35,1536753972739985408,1536746289261490176,1523351216591364097,2022-06-14T16:54:33.000Z,@tippingpointoan @andreakayeshow @OANN Everyone says there was no fraud,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 32, 'username': 'andreakayeshow', 'id': '501060187'}, {'start': 33, 'end': 38, 'username': 'OANN', 'id': '1209936918'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.7184,everyone say fraud,,0.07590122624605272,-0.054527440935164276
36,1536747662195712000,1536746289261490176,1021248686939082752,2022-06-14T16:29:28.000Z,@tippingpointoan @OANN @andreakayeshow Now…let’s get every other DemoncRAT! They are all guilty!,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 22, 'username': 'OANN', 'id': '1209936918'}, {'start': 23, 'end': 38, 'username': 'andreakayeshow', 'id': '501060187'}], 'annotations': [{'start': 65, 'end': 73, 'probability': 0.5035, 'type': 'Other', 'normalized_text': 'DemoncRAT'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,-0.5242,let get every demoncrat guilty,,0.021034713929511638,-0.011026397041850001
37,1536746721354522625,1536746289261490176,1523742218921652225,2022-06-14T16:25:44.000Z,@tippingpointoan @OANN @andreakayeshow How is that possible? There was no election fraud....ask Bill Barr,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 22, 'username': 'OANN', 'id': '1209936918'}, {'start': 23, 'end': 38, 'username': 'andreakayeshow', 'id': '501060187'}], 'annotations': [{'start': 96, 'end': 104, 'probability': 0.9772, 'type': 'Person', 'normalized_text': 'Bill Barr'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,-0.296,possible election fraud ask bill barr,,0.10721783196912192,-0.031736478262860086
38,1536746642237530115,1536746289261490176,1386245841774596096,2022-06-14T16:25:25.000Z,@tippingpointoan @OANN @andreakayeshow The first of many!,"{'mentions': [{'start': 0, 'end': 16, 'username': 'tippingpointoan', 'id': '1455333853191553025'}, {'start': 17, 'end': 22, 'username': 'OANN', 'id': '1209936918'}, {'start': 23, 'end': 38, 'username': 'andreakayeshow', 'id': '501060187'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 0}",en,0.0,first many,,0.08628483892333294,0.0
39,1536724131433132033,1536721178617946112,870195253,2022-06-14T14:55:58.000Z,@fxmacro And he skipped loan forgiveness for because. And because reasons.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'fxmacro', 'id': '249768777'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.2732,skipped loan forgiveness reason,,-0.27978828630277436,-0.07643815981791796
40,1536723237345693696,1536721178617946112,2331264980,2022-06-14T14:52:25.000Z,"@fxmacro Trump is like an ex girlfriend that even the Trumpists will/do think ""I fell for that?""..

It may have been a social engineering plan but not to disable Trump.","{'annotations': [{'start': 9, 'end': 13, 'probability': 0.9728, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 54, 'end': 62, 'probability': 0.7251, 'type': 'Organization', 'normalized_text': 'Trumpists'}, {'start': 162, 'end': 166, 'probability': 0.9603, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'fxmacro', 'id': '249768777'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.1901,trump like ex girlfriend even trumpists think fell may social engineering plan disable trump,,0.14167836275209847,0.02693305675917392
41,1536722224564121600,1536721178617946112,1323090929750867970,2022-06-14T14:48:23.000Z,"@fxmacro Lol, sure it was","{'mentions': [{'start': 0, 'end': 8, 'username': 'fxmacro', 'id': '249768777'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.6249,lol sure,,0.05501830701515186,0.0343809400537684
42,1536722221317726209,1536721178617946112,1117906535148081153,2022-06-14T14:48:23.000Z,@fxmacro They way they are handling the aftermath makes it seem as though they want Trump to come back,"{'annotations': [{'start': 84, 'end': 88, 'probability': 0.9769, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'fxmacro', 'id': '249768777'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 0}",en,0.0772,way handle aftermath make seem though want trump come back,,0.08418465883167382,0.006499055661805219
43,1536721906799460352,1536721178617946112,7796912,2022-06-14T14:47:08.000Z,@fxmacro Jay Powell is Republican though,"{'annotations': [{'start': 9, 'end': 18, 'probability': 0.9732, 'type': 'Person', 'normalized_text': 'Jay Powell'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'fxmacro', 'id': '249768777'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,jay powell republican though,,-0.004588888827421972,-0.0
44,1536721381928407040,1536721178617946112,852323855410614274,2022-06-14T14:45:03.000Z,@fxmacro https://t.co/2dmvLacgQ6,"{'mentions': [{'start': 0, 'end': 8, 'username': 'fxmacro', 'id': '249768777'}], 'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/2dmvLacgQ6', 'expanded_url': 'https://twitter.com/blueskies3412/status/1536721381928407040/photo/1', 'display_url': 'pic.twitter.com/2dmvLacgQ6', 'media_key': '16_1536721375171313670'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",qme,0.0,,,0.0,0.0
45,1537117874728448000,1536703457935106050,805433805297385472,2022-06-15T17:00:34.000Z,"@anilaali @POTUS @SecBlinken @ammwecofficial You are nothing but a disgrace. If you think you are Muslim then you should know the Islam, it's principal, it's directives to women about covering themselves. Further no true Muslim /Pakistani will ever want to build diplomatic relations with Israel. Those who went are pathetic.","{'annotations': [{'start': 289, 'end': 294, 'probability': 0.852, 'type': 'Place', 'normalized_text': 'Israel'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'anilaali', 'id': '36840597'}, {'start': 10, 'end': 16, 'username': 'POTUS', 'id': '1349149096909668363'}, {'start': 17, 'end': 28, 'username': 'SecBlinken', 'id': '1350150750966603777'}, {'start': 29, 'end': 44, 'username': 'ammwecofficial', 'id': '1326151680661090305'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,-0.0665,nothing disgrace think muslim know islam principal directive woman cover true muslim pakistani ever want build diplomatic relation israel go pathetic,,0.06943525575462756,-0.004617444507682733
46,1536762336572325890,1536703457935106050,1408868973245079555,2022-06-14T17:27:47.000Z,@anilaali Mam can you explain,"{'mentions': [{'start': 0, 'end': 9, 'username': 'anilaali', 'id': '36840597'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",en,0.0,mam explain,,-0.023193906734643225,-0.0
